center	Human
18909	0.606
18910	0.303
18911	0.303
18912	0
18913	0
18914	0
18915	0
18916	0
18917	0.303
18918	0.303
18919	0.303
18920	0.303
18921	0.303
18922	0.303
18923	0.606
18924	0.606
18925	0.303
18926	0.303
18927	0.303
18928	0.303
18929	0.303
18930	0.303
18931	0.303
18932	0
18933	0
18934	0
18935	0
18936	0
18937	0
18938	0
18939	0
18940	0
18941	0.303
18942	0.303
18943	0.303
18944	0.303
18945	0.606
18946	0.606
18947	0.91
18948	0.91
18949	0.606
18950	0.606
18951	0.606
18952	0.606
18953	0.606
18954	0.303
18955	0
18956	0
18957	0
18958	0
18959	0
18960	0
18961	0
18962	0
18963	0
18964	0.303
18965	0.303
18966	0.303
18967	0.303
18968	0.303
18969	0.303
18970	0.303
18971	0.303
18972	0.303
18973	0.303
18974	0
18975	0
18976	0
18977	0
18978	0
18979	0
18980	0
18981	0
18982	0
18983	0
18984	0
18985	0
18986	0
18987	0
18988	0
18989	0.303
18990	0.303
18991	0.303
18992	0.303
18993	0.303
18994	0.91
18995	0.91
18996	0.91
18997	0.91
18998	0.91
18999	0.91
19000	0.91
19001	1.819
19002	1.213
19003	1.213
19004	1.213
19005	1.213
19006	1.213
19007	1.213
19008	1.213
19009	0.303
19010	0.303
19011	0.303
19012	0.303
19013	0.303
19014	0
19015	0
19016	0
19017	0
19018	0
19019	0
19020	0
19021	0
19022	0
19023	0
19024	0
19025	0
19026	0
19027	0
19028	0
19029	0
19030	0
19031	0
19032	0
19033	0.303
19034	0.303
19035	0.303
19036	0.303
19037	0.303
19038	0.303
19039	0.303
19040	0.303
19041	0.303
19042	0.303
19043	0.303
19044	0.303
19045	0.91
19046	0.91
19047	0.91
19048	0.91
19049	0.91
19050	0.91
19051	1.213
19052	1.213
19053	1.213
19054	0.91
19055	0.91
19056	1.213
19057	1.213
19058	1.213
19059	1.213
19060	0.91
19061	0.91
19062	0.606
19063	0.91
19064	0.606
19065	0.303
19066	0.303
19067	0.606
19068	0.606
19069	0.606
19070	0.606
19071	0.606
19072	0.606
19073	0.606
19074	0.606
19075	0.303
19076	0.303
19077	0.303
19078	0.303
19079	0
19080	0
19081	0
19082	0
19083	0
19084	0
19085	0
19086	0
19087	0
19088	0
19089	0
19090	0
19091	0
19092	0
19093	0
19094	0
19095	0
19096	0
19097	0
19098	0
19099	0
19100	0
19101	0
19102	0
19103	0
19104	0
19105	0
19106	0
19107	0.606
19108	0.606
19109	2.425
19110	4.244
19111	9.398
19112	9.702
19113	12.43
19114	29.105
19115	29.408
19116	30.014
19117	27.892
19118	25.77
19119	20.919
19120	20.616
19121	18.494
19122	3.638
19123	1.819
19124	0.303
19125	0
19126	0
19127	0
19128	0
19129	0
19130	0
19131	0
19132	0
19133	0
19134	0
19135	0
19136	0
19137	0
19138	0
19139	0
19140	0
19141	0
19142	0
19143	0
19144	0
19145	0
19146	0
19147	0
19148	0
19149	0.303
19150	0.303
19151	0.303
19152	0.606
19153	0.606
19154	0.606
19155	0.606
19156	0.606
19157	0.606
19158	0.606
19159	0.303
19160	0
19161	0
19162	0.303
19163	0.303
19164	0.303
19165	0.303
19166	0.303
19167	0.303
19168	0.303
19169	0.303
19170	0
19171	0
19172	0
19173	0
19174	0
19175	0.91
19176	0.91
19177	1.213
19178	1.213
19179	1.213
19180	1.213
19181	1.213
19182	1.213
19183	0.606
19184	0.303
19185	0
19186	0
19187	0
19188	0
19189	0
19190	0
19191	0
19192	0
19193	0
19194	0
19195	0
19196	0
19197	0
19198	0
19199	0
19200	0
19201	0
19202	0
19203	0
19204	0
19205	0
19206	0
19207	0.303
19208	0.606
19209	0.606
19210	0.91
19211	1.213
19212	1.213
19213	1.213
19214	1.213
19215	1.213
19216	1.213
19217	0.91
19218	0.91
19219	0.91
19220	0.606
19221	0.606
19222	0.91
19223	0.91
19224	0.91
19225	0.606
19226	0.606
19227	0.303
19228	0.303
19229	0.303
19230	0.303
19231	0
19232	0.303
19233	0.303
19234	0.303
19235	0.303
19236	0.303
19237	0.303
19238	0.303
19239	0.303
19240	0
19241	0
19242	0
19243	0
19244	0.303
19245	0.303
19246	2.122
19247	2.122
19248	2.122
19249	2.425
19250	2.425
19251	2.425
19252	2.122
19253	2.122
19254	0.303
19255	0.303
19256	0.303
19257	0.303
19258	0
19259	0
19260	0
19261	0
19262	0
19263	0
19264	0
19265	0
19266	0
19267	0
19268	0
19269	0.303
19270	0.303
19271	0.303
19272	0.303
19273	0.606
19274	0.606
19275	0.606
19276	0.606
19277	0.606
19278	0.606
19279	0.91
19280	1.213
19281	1.213
19282	0.91
19283	0.91
19284	1.213
19285	0.91
19286	0.91
19287	0.606
19288	0.91
19289	1.213
19290	1.213
19291	1.516
19292	1.516
19293	1.516
19294	1.516
19295	1.516
19296	1.516
19297	1.213
19298	0.91
19299	0.91
19300	0.303
19301	0.91
19302	0.91
19303	0.91
19304	0.606
19305	0.606
19306	0.606
19307	0.606
19308	0.606
19309	0
19310	0
19311	0
19312	0
19313	0
19314	0
19315	0
19316	0
19317	0
19318	0
19319	0
19320	0
19321	0
19322	0
19323	0
19324	0
19325	0
19326	0
19327	0
19328	0
19329	0
19330	0
19331	0
19332	0
19333	0
19334	0
19335	0
19336	0
19337	0
19338	0
19339	0
19340	0
19341	0
19342	0
19343	0
19344	0
19345	0
19346	0
19347	0
19348	0
19349	0
19350	0
19351	0
19352	0
19353	0
19354	0
19355	0
19356	0
19357	0.303
19358	0.303
19359	0.303
19360	0.303
19361	0.303
19362	0.303
19363	0.303
19364	0.303
19365	0
19366	0
19367	0
19368	0
19369	0
19370	0
19371	0
19372	0
19373	0
19374	0
19375	0
19376	0
19377	0
19378	0
19379	0
19380	0
19381	0
19382	0
19383	0
19384	0
19385	0
19386	0
19387	0
19388	0
19389	0
19390	0
19391	0
19392	0
19393	0
19394	0
19395	0
19396	0
19397	0
19398	0
19399	0
19400	0
19401	0
19402	0
19403	0
19404	0
19405	0.303
19406	0.303
19407	0.303
19408	0.606
19409	0.606
19410	0.606
19411	0.606
19412	0.606
19413	0.303
19414	0.303
19415	0.303
19416	0
19417	0
19418	0
19419	0.303
19420	0.606
19421	0.606
19422	0.606
19423	0.91
19424	0.91
19425	0.91
19426	0.91
19427	0.606
19428	0.606
19429	0.303
19430	0.303
19431	0
19432	0
19433	0
19434	0
19435	0
19436	0
19437	0
19438	0
19439	0
19440	0
19441	0
19442	0
19443	0
19444	0
19445	0
19446	0
19447	0
19448	0
19449	0
19450	0
19451	0
19452	0
19453	0
19454	0
19455	0
19456	0.606
19457	0.606
19458	0.606
19459	0.606
19460	0.606
19461	1.516
19462	1.516
19463	1.516
19464	0.91
19465	1.213
19466	1.213
19467	1.516
19468	1.516
19469	0.91
19470	0.91
19471	0.303
19472	0.303
19473	0
19474	0
19475	0.303
19476	0.303
19477	0.303
19478	0.303
19479	0.303
19480	0.303
19481	0.303
19482	0.303
19483	0.303
19484	1.213
19485	1.516
19486	1.516
19487	1.516
19488	1.819
19489	1.819
19490	1.819
19491	1.819
19492	0.606
19493	0.303
19494	0.303
19495	0.303
19496	0
19497	0
19498	0
19499	0.606
19500	0.606
19501	0.606
19502	0.606
19503	0.606
19504	0.606
19505	0.606
19506	0.91
19507	0.303
19508	0.303
19509	0.303
19510	0.303
19511	0.303
19512	0.606
19513	0.606
19514	0.303
19515	0.303
19516	0.303
19517	0.303
19518	0.303
19519	0.303
19520	0.303
19521	0.303
19522	0.303
19523	0.303
19524	0.303
19525	0.303
19526	0.303
19527	0.303
19528	0.303
19529	0
19530	0
19531	0.303
19532	0.303
19533	0.303
19534	0.303
19535	0.303
19536	0.303
19537	0.303
19538	0.303
19539	0.303
19540	0
19541	0
19542	0
19543	0
19544	0
19545	0
19546	0
19547	0.303
19548	0.303
19549	0.303
19550	0.303
19551	0.303
19552	1.213
19553	1.819
19554	1.819
19555	1.819
19556	1.516
19557	1.819
19558	1.819
19559	2.425
19560	2.122
19561	1.213
19562	1.516
19563	1.819
19564	2.122
19565	1.819
19566	2.122
19567	2.122
19568	1.516
19569	1.213
19570	0.91
19571	0.91
19572	0.303
19573	0.303
19574	0
19575	0.303
19576	0.303
19577	0.606
19578	0.606
19579	0.606
19580	0.606
19581	0.606
19582	0.606
19583	0.303
19584	0.303
19585	0
19586	0
19587	0
19588	0
19589	0
19590	0
19591	0
19592	0
19593	0
19594	0
19595	0
19596	0
19597	0
19598	0
19599	0
19600	0
19601	0
19602	0
19603	0
19604	0
19605	0
19606	0
19607	0
19608	0
19609	0
19610	0
19611	0
19612	0
19613	0
19614	0
19615	0
19616	0
19617	0.303
19618	0.303
19619	0.606
19620	0.606
19621	0.606
19622	0.606
19623	0.606
19624	1.516
19625	1.213
19626	1.213
19627	0.91
19628	1.213
19629	1.213
19630	1.213
19631	1.516
19632	0.91
19633	0.606
19634	0.606
19635	0.606
19636	0.303
19637	0.303
19638	0.606
19639	0.303
19640	0.303
19641	0.303
19642	0.303
19643	0.303
19644	0.303
19645	0.303
19646	0.303
19647	0.303
19648	0.303
19649	0.303
19650	0.303
19651	0.303
19652	0.303
19653	0.303
19654	0.303
19655	0.303
19656	0.303
19657	0
19658	0
19659	0
19660	0
19661	0
19662	0
19663	0
19664	0
19665	0
19666	0
19667	0
19668	0
19669	0
19670	0
19671	0
19672	0.303
19673	0.303
19674	0.606
19675	0.91
19676	0.91
19677	0.91
19678	1.213
19679	1.213
19680	1.516
19681	1.516
19682	2.425
19683	2.425
19684	3.335
19685	3.638
19686	3.638
19687	3.335
19688	2.729
19689	2.729
19690	1.516
19691	1.516
19692	0.303
19693	0
19694	0
19695	0
19696	0
19697	0
19698	0
19699	0.303
19700	0.303
19701	0.303
19702	0.303
19703	0.303
19704	0.303
19705	0.303
19706	0.303
19707	0.303
19708	0.303
19709	0.606
19710	0.606
19711	0.606
19712	0.91
19713	0.91
19714	0.91
19715	0.91
19716	0.91
19717	0.606
19718	0.606
19719	0.606
19720	0.303
19721	0.303
19722	0.303
19723	0.303
19724	0
19725	0
19726	0
19727	0
19728	0
19729	0
19730	0
19731	0
19732	0
19733	0
19734	0
19735	0
19736	0
19737	0
19738	0
19739	0
19740	0
19741	0
19742	0
19743	0.303
19744	0.303
19745	0.303
19746	0.303
19747	0.303
19748	0.303
19749	0.303
19750	0.303
19751	0
19752	0
19753	0
19754	0
19755	0
19756	0.303
19757	0.303
19758	0.91
19759	0.91
19760	0.91
19761	1.213
19762	1.516
19763	1.516
19764	1.213
19765	1.213
19766	1.213
19767	0.606
19768	0.606
19769	0.303
19770	0
19771	0.303
19772	0.606
19773	0.606
19774	0.606
19775	0.91
19776	0.91
19777	0.91
19778	0.91
19779	0.606
19780	0.303
19781	0.303
19782	0.303
19783	0
19784	0
19785	0
19786	0
19787	0
19788	0
19789	0
19790	0
19791	0
19792	0
19793	0
19794	0
19795	0
19796	0
19797	0
19798	0
19799	0
19800	0
19801	0
19802	0
19803	0
19804	0
19805	0
19806	0
19807	0
19808	0
19809	0
19810	0
19811	0
19812	0
19813	0
19814	0
19815	0
19816	0
19817	0.303
19818	0.303
19819	0.303
19820	0.606
19821	0.606
19822	0.606
19823	0.606
19824	0.91
19825	0.606
19826	0.606
19827	0.606
19828	0.303
19829	0.303
19830	0.303
19831	0.303
19832	0
19833	0
19834	0
19835	0
19836	0
19837	0
19838	0
19839	0
19840	0
19841	0
19842	0
19843	0
19844	0
19845	0
19846	0
19847	0
19848	0.303
19849	0.303
19850	0.303
19851	0.303
19852	0.303
19853	0.303
19854	0.303
19855	0.303
19856	0.303
19857	0.303
19858	0
19859	0
19860	0
19861	0
19862	0
19863	0
19864	0
19865	0
19866	0
19867	0
19868	0.303
19869	0.606
19870	0.606
19871	0.606
19872	0.606
19873	0.606
19874	0.606
19875	0.606
19876	0.303
19877	0.303
19878	0.303
19879	0
19880	0
19881	0.303
19882	0.303
19883	0.303
19884	0.303
19885	0.303
19886	0.303
19887	0.303
19888	0.303
19889	0.303
19890	0.303
19891	0.606
19892	0.303
19893	0.606
19894	0.606
19895	0.606
19896	0.606
19897	0.606
19898	0.606
19899	0.303
19900	0.606
19901	0.606
19902	0.303
19903	0.606
19904	0.91
19905	1.213
19906	1.213
19907	1.516
19908	1.213
19909	1.516
19910	1.516
19911	1.516
19912	1.516
19913	0.91
19914	0.91
19915	0.303
19916	0.303
19917	0
19918	0.303
19919	0.303
19920	0.303
19921	0.606
19922	0.606
19923	0.606
19924	0.606
19925	0.606
19926	0.606
19927	0.303
19928	0.606
19929	0.606
19930	0.303
19931	0.303
19932	0.303
19933	0.303
19934	0.606
19935	0.606
19936	0.303
19937	0.303
19938	0.303
19939	0.303
19940	0.303
19941	0.303
19942	0
19943	0
19944	0.303
19945	0.303
19946	0.606
19947	0.606
19948	0.606
19949	0.606
19950	0.606
19951	0.606
19952	0.303
19953	0.303
19954	0
19955	0
19956	0
19957	0
19958	0
19959	0
19960	0
19961	0
19962	0
19963	0
19964	0
19965	0
19966	0
19967	0
19968	0
19969	0
19970	0
19971	0.303
19972	0.303
19973	0.303
19974	0.303
19975	0.303
19976	0.606
19977	0.91
19978	0.91
19979	0.606
19980	0.606
19981	0.606
19982	0.606
19983	0.91
19984	0.91
19985	0.606
19986	0.606
19987	0.606
19988	0.606
19989	0.606
19990	0.606
19991	0.303
19992	0
19993	0
19994	0
19995	0
19996	0
19997	0
19998	0
19999	0
20000	0
20001	0.606
20002	0.606
20003	0.606
20004	0.606
20005	0.606
20006	0.606
20007	0.606
20008	0.606
20009	0.606
20010	0.606
20011	0.606
20012	0.606
20013	0.606
20014	0.606
20015	0.606
20016	0.91
20017	0.91
20018	0.303
20019	0.303
20020	0.303
20021	0.303
20022	0.303
20023	0.303
20024	0
20025	0
20026	0
20027	0
20028	0
20029	0
20030	0
20031	0
20032	0
20033	0
20034	0
20035	0
20036	0
20037	0
20038	0
20039	0
20040	0
20041	0
20042	0
20043	0
20044	0
20045	0
20046	0
20047	0.303
20048	0.303
20049	0.303
20050	0.303
20051	0.303
20052	0.606
20053	0.606
20054	0.606
20055	0.606
20056	0.303
20057	0
20058	0
20059	0
20060	0
20061	0
20062	0
20063	0
20064	0.303
20065	0.606
20066	0.606
20067	0.91
20068	0.91
20069	0.606
20070	0.91
20071	0.91
20072	0.91
20073	0.91
20074	0.91
20075	0.91
20076	0.606
20077	0.606
20078	0.606
20079	0.303
20080	0.303
20081	0.606
20082	0.606
20083	1.213
20084	1.213
20085	1.213
20086	1.819
20087	1.819
20088	1.819
20089	1.516
20090	1.516
20091	1.213
20092	0.91
20093	0.91
20094	0
20095	0
20096	0
20097	0
20098	0
20099	0
20100	0
20101	0
20102	0
20103	0
20104	0
20105	0
20106	0
20107	0
20108	0
20109	0.303
20110	0.303
20111	0.303
20112	0.303
20113	0.303
20114	0.303
20115	0.303
20116	0.303
20117	0.303
20118	0
20119	0
20120	0
20121	0.303
20122	0.303
20123	0.303
20124	0.303
20125	0.303
20126	0.303
20127	0.303
20128	0.303
20129	0
20130	0
20131	0
20132	0
20133	0
20134	0
20135	0
20136	0
20137	0.303
20138	0.303
20139	0.303
20140	0.303
20141	0.606
20142	0.606
20143	0.606
20144	0.606
20145	0.303
20146	0.303
20147	0.606
20148	0.91
20149	0.606
20150	0.606
20151	0.606
20152	0.91
20153	0.91
20154	0.91
20155	0.606
20156	0.606
20157	0.606
20158	0.606
20159	0.606
20160	0.91
20161	0.91
20162	0.606
20163	0.606
20164	0.606
20165	0.303
20166	0.303
20167	0.303
20168	0.303
20169	0
20170	0
20171	0
20172	0
20173	0.303
20174	0.303
20175	0.606
20176	0.606
20177	0.606
20178	0.606
20179	0.606
20180	0.606
20181	0.606
20182	0.303
20183	0.303
20184	0.303
20185	0.303
20186	0
20187	0
20188	0
20189	0
20190	0
20191	0
20192	0
20193	0
20194	0
20195	0
20196	0
20197	0
20198	0
20199	0
20200	0
20201	0
20202	0
20203	0
20204	0
20205	0
20206	0
20207	0.303
20208	0.303
20209	0.303
20210	0.303
20211	0.303
20212	0.303
20213	0.303
20214	0.303
20215	0
20216	0
20217	0
20218	0
20219	0
20220	0
20221	0
20222	0
20223	0
20224	0
20225	0
20226	0
20227	0
20228	0
20229	0
20230	0
20231	0
20232	0
20233	0
20234	0
20235	0
20236	0
20237	0
20238	0
20239	0
20240	0
20241	0
20242	0
20243	0
20244	0
20245	0
20246	0
20247	0
20248	0
20249	0
20250	0
20251	0
20252	0
20253	0
20254	0
20255	0
20256	0
20257	0
20258	0
20259	0
20260	0
20261	0
20262	0
20263	0.303
20264	0.303
20265	0.303
20266	0.303
20267	0.303
20268	0.303
20269	0.606
20270	0.606
20271	0.606
20272	0.303
20273	0.303
20274	0.303
20275	0.303
20276	0.303
20277	0
20278	0
20279	0
20280	0
20281	0
20282	0
20283	0
20284	0
20285	0
20286	0
20287	0
20288	0
20289	0
20290	0
20291	0
20292	0
20293	0
20294	0
20295	0
20296	0
20297	0
20298	0
20299	0
20300	0
20301	0
20302	0
20303	0
20304	0
20305	0
20306	0
20307	0
20308	0
20309	0
20310	0
20311	0
20312	0
20313	0
20314	0
20315	0
20316	0
20317	0
20318	0
20319	0
20320	0
20321	0
20322	0
20323	0
20324	0
20325	0
20326	0
20327	0
20328	0
20329	0
20330	0
20331	0.303
20332	0.303
20333	0.303
20334	0.303
20335	0.606
20336	0.606
20337	0.606
20338	0.606
20339	0.303
20340	0.606
20341	0.606
20342	0.606
20343	0.303
20344	0.303
20345	0.303
20346	0.303
20347	0.303
20348	0
20349	0
20350	0
20351	0
20352	0
20353	0
20354	0
20355	0
20356	0
20357	0
20358	0
20359	0
20360	0
20361	0
20362	0
20363	0
20364	0.303
20365	0.303
20366	0.303
20367	0.303
20368	0.303
20369	0.606
20370	0.606
20371	0.91
20372	0.606
20373	0.606
20374	0.606
20375	0.606
20376	0.91
20377	0.606
20378	0.606
20379	1.213
20380	1.213
20381	1.819
20382	1.819
20383	2.729
20384	2.729
20385	2.425
20386	2.425
20387	1.516
20388	1.516
20389	0.91
20390	0.91
20391	0
20392	0
20393	0
20394	0
20395	0
20396	0
20397	0
20398	0
20399	0
20400	0
20401	0
20402	0
20403	0
20404	0
20405	0
20406	0
20407	0
20408	0
20409	0
20410	0
20411	0
20412	0
20413	0.606
20414	0.606
20415	0.91
20416	0.91
20417	1.516
20418	1.516
20419	2.122
20420	2.122
20421	1.516
20422	1.516
20423	1.213
20424	1.213
20425	0.606
20426	0.606
20427	0
20428	0
20429	0
20430	0
20431	0.303
20432	0.606
20433	0.606
20434	0.606
20435	0.606
20436	0.606
20437	0.606
20438	1.516
20439	1.213
20440	0.91
20441	1.516
20442	1.516
20443	1.213
20444	1.213
20445	1.213
20446	1.516
20447	1.213
20448	1.213
20449	0.606
20450	0.606
20451	0.303
20452	0.303
20453	0.303
20454	0
20455	0
20456	0
20457	0
20458	0
20459	0
20460	0
20461	0
20462	0
20463	0
20464	0
20465	0
20466	0.303
20467	0.303
20468	0.303
20469	0.303
20470	0.303
20471	0.303
20472	0.303
20473	0.303
20474	0.303
20475	0
20476	0
20477	0
20478	0
20479	0
20480	0
20481	0
20482	0
20483	0
20484	0
20485	0
20486	0
20487	0
20488	0
20489	0.303
20490	0.303
20491	0.303
20492	0.303
20493	0.303
20494	0.303
20495	0
20496	0
20497	0
20498	0
20499	0
20500	0
20501	0
20502	0
20503	0
20504	0
20505	0
20506	0
20507	0
20508	0
20509	0
20510	0
20511	0
20512	0
20513	0
20514	0
20515	0
20516	0.303
20517	0.303
20518	0.606
20519	0.606
20520	0.606
20521	0.606
20522	0.606
20523	0.606
20524	0.303
20525	0.606
20526	0.303
20527	0.606
20528	0.606
20529	0.606
20530	0.606
20531	0.91
20532	1.213
20533	0.91
20534	0.91
20535	0.606
20536	0.606
20537	0.606
20538	0.606
20539	0.606
20540	0
20541	0
20542	0
20543	0
20544	0
20545	0
20546	0
20547	0.303
20548	0.606
20549	0.606
20550	0.606
20551	0.606
20552	1.213
20553	1.213
20554	1.213
20555	1.516
20556	0.91
20557	0.91
20558	0.91
20559	0.91
20560	0.606
20561	0.606
20562	0.303
20563	0
20564	0
20565	0
20566	0
20567	0.303
20568	0.303
20569	0.303
20570	0.303
20571	0.303
20572	0.303
20573	0.303
20574	0.606
20575	0.606
20576	0.606
20577	0.606
20578	0.606
20579	0.606
20580	0.606
20581	0.303
20582	0
20583	0
20584	0.303
20585	0.303
20586	0.303
20587	0.303
20588	0.303
20589	0.303
20590	0.303
20591	0.303
20592	0.303
20593	0.303
20594	0
20595	0
20596	0
20597	0
20598	0
20599	0
20600	0
20601	0
20602	0
20603	0
20604	0
20605	0.303
20606	0.303
20607	0.303
20608	0.303
20609	0.303
20610	0.303
20611	0.303
20612	0.303
20613	0
20614	0
20615	0
20616	0
20617	0
20618	0
20619	0
20620	0
20621	0
20622	0
20623	0
20624	0
20625	0
20626	0
20627	0
20628	0
20629	0
20630	0
20631	0
20632	0
20633	0
20634	0.303
20635	0.303
20636	0.606
20637	0.606
20638	0.606
20639	0.606
20640	0.606
20641	0.606
20642	0.91
20643	1.213
20644	1.213
20645	0.91
20646	1.213
20647	1.516
20648	1.516
20649	1.516
20650	0.91
