"center";"Bat"
6383;0.482
6384;0.482
6385;0.482
6386;0.482
6387;0.482
6388;0.482
6389;0.482
6390;0.482
6395;0.482
6396;0.482
6397;0.482
6398;0.482
6399;0.482
6400;0.482
6401;0.482
6402;1.927
6403;1.445
6404;1.445
6405;1.445
6406;1.445
6407;1.445
6408;1.445
6409;1.445
6414;0.482
6415;0.482
6416;0.482
6417;0.482
6418;0.482
6419;0.482
6420;0.482
6421;0.482
6422;0.482
6423;0.963
6424;0.482
6425;0.482
6426;0.482
6427;0.482
6428;0.482
653;0.482
6429;0.482
6430;0.482
654;0.963
655;0.963
6451;0.482
6452;0.482
6453;0.482
6454;0.482
656;0.963
657;0.963
658;0.963
659;0.963
6491;0.482
6492;0.482
6493;0.482
6494;0.482
6495;0.963
6496;1.445
6497;1.445
6498;1.445
660;0.963
6499;0.963
6500;0.963
6501;0.963
6502;0.963
6503;0.963
6504;0.963
6505;0.482
6506;0.482
6507;2.409
6508;2.89
661;0.482
6509;4.817
6510;7.708
6511;7.708
6512;8.19
6513;8.19
6514;8.671
6515;7.708
6516;7.226
6517;5.299
6518;2.409
6519;2.409
6520;1.927
6521;1.927
6522;1.445
6523;1.927
6524;1.927
6525;1.445
6526;1.445
6527;0.963
6528;0.963
6529;0.482
6530;0.482
6531;0.482
6545;0.482
6546;0.482
6547;0.482
6548;0.963
6549;0.963
6550;0.963
6551;0.963
6552;0.963
6553;0.963
6554;0.963
6555;0.482
6556;0.482
6557;0.482
6572;0.482
6573;0.482
6574;0.963
6575;0.963
6576;0.963
6577;0.963
6578;0.482
6579;0.482
6592;0.482
6593;0.963
6594;0.963
6595;0.963
6596;0.963
6597;0.963
6598;0.963
6599;0.963
6600;0.482
6642;0.482
6643;0.482
6644;0.963
6645;0.963
6646;0.963
6647;0.963
6648;0.963
6649;0.963
6650;0.482
6651;0.482
6652;0.482
6660;0.482
6661;0.482
6662;0.482
6663;0.482
6664;0.482
6665;0.482
6666;0.482
6667;0.482
6668;0.482
6691;0.963
6692;0.963
6693;1.445
6694;1.445
6695;1.445
6696;1.445
6697;1.927
6698;1.927
6699;1.445
6700;1.445
6701;0.963
6702;1.445
78;0.482
6703;1.445
6704;1.445
6705;0.963
6706;0.963
6707;0.482
6708;0.482
6709;0.482
6767;0.482
6768;0.482
6769;0.482
6770;0.482
6771;0.482
6772;1.445
6773;1.445
6774;1.445
6775;0.963
6776;0.963
6777;0.963
6778;0.963
6779;1.445
6780;1.445
6781;1.445
6782;1.445
6783;0.963
6784;0.963
6785;0.963
6786;0.963
6787;0.963
689;0.963
690;0.963
6799;0.482
6800;0.963
6801;0.963
6802;0.963
6803;0.963
79;0.482
6804;0.963
6805;0.963
6806;0.963
6807;0.482
691;0.963
692;0.963
6819;0.482
6820;0.482
6821;0.482
6822;0.963
6823;0.963
6824;0.963
6825;1.445
6826;2.409
6827;1.927
6828;1.927
693;0.963
6829;1.927
6830;1.927
6831;1.445
6832;1.927
6833;1.445
6834;0.482
6835;0.963
6836;0.963
6837;0.963
6838;0.963
694;0.963
6839;0.963
6840;0.482
6841;0.482
6842;0.482
695;0.963
696;0.963
6862;0.482
6863;0.482
6864;0.482
6865;0.482
6866;0.963
6867;0.963
6868;1.445
6869;1.445
6870;0.963
6871;0.963
6872;0.963
6873;0.963
6874;0.482
6875;0.482
6894;0.482
6895;0.482
6896;0.963
6897;0.963
6898;0.963
6899;0.963
6900;1.445
6901;1.445
6902;0.963
6903;0.963
6904;0.482
80;0.482
6905;0.482
6906;0.482
6907;0.963
6908;1.445
6909;2.409
6910;3.372
6911;3.854
6912;3.854
6913;3.854
6914;4.336
6915;4.817
6916;4.817
6917;2.89
6918;1.927
6919;1.445
6920;1.445
6921;1.445
6922;1.445
6923;1.927
6924;0.963
6925;1.445
6926;0.963
6927;0.963
6928;1.445
6929;1.445
6930;1.927
6931;1.445
6932;1.445
6933;0.963
6934;1.445
6935;1.927
6936;1.927
6937;1.927
6938;1.445
6939;1.445
6940;1.927
6941;1.927
6942;1.445
6943;1.927
6944;1.927
6945;1.927
6946;1.445
6947;3.372
6948;2.89
6949;2.89
6950;2.89
6951;3.854
6952;4.336
6953;5.299
6954;5.781
6955;4.336
6956;5.299
6957;5.299
6958;5.781
6959;4.817
6960;4.817
6961;3.372
6962;2.89
6963;1.927
6964;0.963
6965;0.963
6966;0.482
6967;1.445
6968;0.963
6969;0.963
6970;0.963
6971;0.963
6972;1.445
6973;1.445
6974;1.445
6975;0.963
6976;0.482
6977;0.482
6978;0.482
6979;0.482
6992;0.482
6993;0.482
6994;0.482
6995;0.482
6996;0.482
6997;0.482
6998;0.482
6999;0.482
81;1.445
7013;0.482
7014;0.482
7015;0.482
7016;0.482
7017;0.482
7018;0.482
7019;0.482
7020;0.482
7022;2.409
7023;3.372
7024;3.372
7025;3.372
7026;3.372
7027;3.372
7028;3.372
7029;3.854
7030;2.89
7031;0.482
7032;0.482
7033;0.482
7034;0.482
7035;0.482
7036;0.482
714;0.482
7044;0.482
7045;0.482
7046;0.482
7047;0.482
7048;0.482
715;0.482
7049;0.482
7050;0.482
7051;0.482
7054;0.482
7055;0.482
7056;0.482
7057;0.482
7058;0.482
716;0.482
7059;0.482
7060;0.482
7061;0.482
7062;0.482
7065;0.482
7066;0.482
7067;0.482
7068;0.482
717;0.482
7069;0.482
7070;0.482
7071;0.482
7072;0.482
718;0.482
719;0.482
7092;0.482
7093;0.482
7094;0.482
7095;0.482
7096;0.482
7097;0.482
7098;0.482
720;0.482
7099;0.482
82;1.445
721;0.482
7122;0.963
7123;0.963
7124;0.963
7125;0.963
7126;0.963
7127;1.445
7128;1.445
7129;1.445
7130;0.482
7131;0.482
7132;0.482
7133;0.482
7134;0.482
7136;0.482
7137;0.482
7138;0.482
7139;0.482
7140;0.482
7141;0.482
7142;0.482
7143;0.482
7145;0.482
7146;0.482
7147;0.482
7148;0.482
7149;0.963
7150;0.963
7151;0.963
7152;0.963
7153;0.482
7154;0.482
7155;0.482
7156;0.482
726;0.963
7166;0.482
7167;0.482
7168;0.963
727;0.963
7169;0.963
7170;0.963
7171;0.963
7172;0.963
7173;0.963
7174;0.963
7175;1.445
7176;0.963
7177;0.963
7178;0.963
728;1.445
7179;0.963
7180;0.963
7181;0.963
7182;0.482
7183;0.482
7184;0.482
7185;0.482
729;1.927
7189;0.482
7190;0.482
7191;0.482
7192;0.482
7193;0.963
7194;0.963
7195;1.445
7196;1.445
7197;1.445
7198;0.963
730;2.409
7199;0.963
7200;0.963
7201;0.482
7202;0.963
7203;0.482
7204;0.482
7205;0.482
7206;0.482
7207;0.482
83;1.445
7208;0.482
731;3.372
7209;0.963
7210;0.482
7211;0.482
7212;0.482
7213;0.482
7214;0.482
7215;0.482
7216;0.482
732;3.854
7221;1.927
7222;1.927
7223;1.927
7224;1.927
7225;1.445
7226;1.445
7227;1.445
7228;1.445
733;3.854
734;3.854
735;3.854
7250;0.482
7251;1.445
7252;2.409
7253;4.336
7254;4.817
7255;4.817
7256;4.817
7257;4.817
7258;4.336
736;2.89
7259;3.854
7260;2.409
7261;0.963
7262;0.482
7265;0.963
7266;0.963
7267;0.963
7268;1.445
737;2.89
7269;1.445
7270;1.445
7271;1.445
7272;1.927
7273;1.445
7274;1.445
7275;1.445
7276;1.445
7277;1.445
7278;1.445
738;2.409
7279;1.445
7280;0.963
7281;0.963
7282;0.963
7283;0.482
7284;0.482
739;1.927
740;0.482
7307;0.482
7308;0.482
84;1.445
741;0.963
7309;0.482
7310;0.482
7311;0.482
7312;0.482
7313;1.927
7314;3.372
7315;3.854
7316;3.854
7317;3.854
7318;4.336
742;0.482
7319;4.336
7320;4.336
7321;3.372
7322;2.89
7323;0.482
7324;0.482
7325;0.482
7327;1.445
7328;1.927
743;0.482
7329;2.409
7330;2.409
7331;2.409
19;0.963
7332;2.89
7333;2.89
7334;2.89
7335;1.445
7336;1.445
7337;1.445
7338;1.445
744;0.963
7339;1.927
7340;1.445
7341;1.445
7342;1.927
7343;1.927
7344;1.927
7345;0.963
7346;1.445
7347;0.963
7348;1.445
745;0.963
7349;1.445
7350;0.963
7351;1.445
7352;1.445
7353;1.445
7354;0.963
7355;0.963
7356;0.963
7357;0.482
7358;0.482
746;0.963
7359;0.482
7362;0.482
7363;0.482
7364;0.482
7365;0.482
7366;0.482
7367;0.482
7368;0.482
747;0.963
7369;0.482
748;0.963
749;0.963
750;0.963
751;0.482
85;1.445
7419;0.482
7420;0.482
7421;0.482
7422;0.963
7423;0.963
7424;0.963
7425;0.963
7426;1.445
7427;0.963
7428;0.963
7429;1.927
7430;1.445
7431;1.927
7432;1.927
7433;2.89
7434;3.372
7435;3.372
7436;3.372
7437;2.89
7438;1.927
7439;0.963
7440;1.927
7441;1.927
7442;1.445
7443;1.445
7444;1.445
7445;1.445
7446;1.445
7447;1.445
7448;0.963
7453;0.482
7454;0.482
7455;0.482
7456;0.482
7457;0.482
7458;0.482
7459;0.482
7460;0.482
7479;0.482
7480;0.482
7481;0.482
7482;0.482
7483;0.482
7484;0.482
7485;0.482
7486;0.482
7494;0.482
7495;0.963
7496;0.963
7497;0.963
7498;0.963
7499;0.963
7500;0.963
7501;0.963
7502;0.963
86;1.445
7516;0.482
7517;0.482
7518;0.482
7519;0.482
7520;0.482
7521;0.482
7522;0.482
7523;0.482
7535;0.482
7536;0.482
7537;0.482
7538;0.482
7539;0.482
7540;0.482
7541;0.482
7542;0.482
7563;0.482
7564;0.482
7565;0.963
7566;0.963
7567;0.963
7568;0.963
7569;0.963
7570;0.963
7571;0.482
7572;0.482
7583;0.482
7584;0.482
7585;0.482
7586;0.963
7587;0.963
7588;0.963
7589;0.963
7590;0.963
7591;0.482
7592;0.963
7593;0.963
7594;0.482
7595;0.482
7596;0.482
7597;0.963
7598;1.445
7599;1.927
7600;2.409
7601;3.372
7602;2.89
7603;2.89
7604;2.89
7605;2.409
7606;2.409
7607;1.927
7608;1.927
7609;0.482
7610;0.963
7611;0.963
87;1.927
7612;0.963
7613;0.963
7614;0.963
7615;0.482
7616;1.445
7617;1.445
7618;1.445
7619;1.445
7620;1.445
7621;0.963
88;1.927
7622;0.963
7623;0.963
7625;0.482
7626;0.482
7627;0.482
7628;0.482
7629;0.482
7630;0.482
7631;0.482
7632;0.482
7641;0.482
7642;0.482
7643;0.482
7644;0.482
7645;0.482
7646;0.482
7647;0.482
7648;0.482
7653;0.482
7654;0.482
7655;0.482
7656;0.482
7657;0.482
7658;0.482
7659;0.963
7660;0.963
7661;0.963
7662;0.482
7663;0.482
7664;0.482
7665;0.482
7666;0.482
7685;0.482
7686;0.482
7687;0.482
7688;0.482
7689;0.482
7690;0.482
7691;0.482
7692;0.482
7698;0.482
7699;1.445
7700;1.445
7701;1.445
7702;1.445
7703;1.445
7704;1.445
7705;1.445
7706;0.963
7707;0.482
782;0.482
89;1.445
7722;0.482
7723;0.482
7724;0.482
7725;0.482
7726;0.482
7727;0.482
7728;0.482
783;0.482
784;0.482
785;0.482
786;0.482
7769;0.482
787;0.482
7770;0.482
7771;0.482
7772;0.482
7773;0.963
7774;0.963
7775;0.963
7776;1.927
7777;1.927
7778;1.927
7779;1.927
788;0.482
7780;1.927
7781;1.927
7782;1.445
7783;1.445
7784;0.963
7785;1.445
7786;1.445
7787;1.445
7788;1.445
7789;0.963
789;0.482
7790;0.963
7791;0.963
7792;0.963
7793;0.482
7794;0.482
7795;0.963
7796;0.482
7797;0.482
7798;0.482
7799;0.482
7800;0.482
7801;0.482
7802;0.482
7803;0.482
7804;0.482
7805;0.482
7806;0.963
7807;0.963
7808;0.963
7809;0.963
7810;0.963
7811;1.927
7812;1.927
7813;1.927
7814;1.927
7815;2.409
7816;2.409
7817;2.409
7818;4.336
7819;4.336
7820;3.854
7821;4.336
90;1.445
7822;4.336
7823;3.854
7824;3.854
7825;3.854
7826;1.927
7827;0.963
7828;0.963
7829;0.482
7830;0.482
7831;0.482
7855;0.482
7856;0.963
7857;0.963
7858;0.963
7859;0.963
7860;0.963
7861;0.963
7862;0.963
7863;0.963
7872;0.482
7873;0.482
7874;0.482
7875;0.482
7876;0.482
7877;0.482
7878;0.482
7879;0.482
7898;0.963
7899;0.963
7900;0.963
7901;0.963
7902;0.963
7903;0.963
7904;0.963
7905;0.963
7907;0.482
7908;0.482
7909;0.482
7910;0.482
7913;0.482
7914;0.482
7915;0.482
7916;0.482
7917;0.482
7918;0.482
7919;0.482
7920;0.482
7921;0.482
91;1.445
7948;0.482
7949;0.482
7950;0.482
7951;0.482
7952;0.482
7953;0.482
7954;0.482
7955;0.482
7956;0.482
7982;0.482
7983;0.482
7984;0.482
7985;0.482
7986;0.482
7987;0.482
7988;0.482
7989;0.482
92;1.445
8023;0.482
8024;0.482
8025;0.963
8026;0.963
8027;0.963
8028;0.963
8029;0.963
8030;1.445
8031;1.445
8032;1.445
8033;0.482
8034;0.963
8035;0.963
8036;1.445
8037;1.445
8038;0.963
8039;0.963
8040;0.963
8041;0.963
8042;0.482
8043;0.482
8044;0.482
8051;0.482
8052;0.482
8053;0.482
8054;0.482
8055;0.482
8056;0.482
8057;0.482
8058;0.482
8082;0.482
8083;0.482
8084;0.963
8085;0.963
8086;0.963
8087;0.963
8088;1.445
8089;1.445
8090;0.963
8091;1.445
8092;2.409
8093;2.409
8094;2.409
8095;2.409
8096;1.927
8097;1.927
8098;1.927
8099;1.445
8115;0.482
8116;0.482
8117;0.482
8118;0.482
8119;0.482
8120;0.482
8121;0.963
93;1.445
8122;0.963
8123;0.482
8124;0.482
8125;0.482
8126;1.445
8127;1.445
8128;1.445
8129;1.445
8130;1.445
8131;1.445
8132;1.445
8133;1.445
8134;0.482
8135;0.482
8136;0.482
8137;0.482
8138;0.963
8139;0.963
8140;0.963
8141;0.963
8142;0.963
8143;0.963
8144;0.963
8145;0.482
8150;0.482
8151;0.482
8152;0.963
8153;0.963
8154;0.963
8155;1.445
8156;2.89
8157;2.89
8158;2.89
8159;3.372
8160;2.89
8161;3.372
8162;3.372
8163;2.89
8164;2.409
8165;2.409
8166;1.445
8167;0.963
8168;1.445
8169;1.445
8170;0.963
8171;0.963
8172;0.963
8173;0.482
8174;0.482
8175;0.482
8196;0.482
8197;0.482
8198;0.482
8199;1.445
8200;1.445
8201;1.445
8202;1.445
8203;1.445
8204;1.445
8205;1.445
8206;1.927
8207;0.482
8208;0.482
8209;0.482
8210;0.963
8211;0.963
8212;0.963
8213;0.963
8214;0.482
8215;0.482
8216;0.482
8217;0.482
8218;0.482
8219;0.482
8220;0.482
8221;0.482
94;1.445
8222;0.482
8223;0.482
8224;0.482
8225;0.963
8226;0.482
8227;0.482
8228;0.482
8229;0.482
8230;0.482
8231;0.482
8232;0.482
8233;0.482
8252;0.482
8253;0.482
8254;0.482
8255;0.482
8256;0.482
8257;0.482
8258;0.482
8259;0.482
8281;0.482
8282;1.445
8283;1.445
8284;1.445
8285;1.445
8286;0.963
8287;0.963
8288;0.963
8289;0.963
8292;0.482
8293;0.482
8294;0.482
8295;0.482
8296;0.963
8297;0.963
8298;0.963
8299;0.963
8318;0.482
8319;0.482
8320;0.482
8321;0.482
95;0.482
8322;0.482
8323;0.482
8324;0.482
8325;0.482
8326;0.482
8332;0.482
8333;0.482
8334;0.482
8335;0.482
8336;0.482
8337;0.482
8338;0.482
8339;0.482
20;0.963
8414;0.482
8415;0.963
8416;0.963
8417;1.445
8418;1.927
8419;1.927
8420;1.927
8421;1.927
8422;1.445
96;0.482
8423;0.963
8424;0.963
8425;0.482
8438;0.482
8439;0.482
8440;0.963
8441;1.445
8442;1.445
8443;1.445
8444;1.445
8445;1.445
8446;0.963
8447;0.963
8448;0.482
8469;0.482
8470;0.482
8471;0.482
8472;0.482
8473;0.482
8474;0.482
8475;0.963
8476;1.445
8477;0.963
8478;0.963
8479;1.445
8480;1.445
8481;1.445
8482;1.445
8483;0.963
8484;0.482
8485;0.482
8486;0.482
8487;0.482
8488;0.482
8513;0.482
8514;0.482
8515;0.482
8516;0.482
8525;0.482
8526;0.482
8527;0.482
8528;0.482
8529;0.482
8530;0.482
8531;0.482
8532;0.482
8533;0.482
8534;0.482
8535;0.482
8536;0.482
8537;0.963
8538;0.963
8539;0.963
8540;0.963
8541;0.482
8542;0.482
8543;0.482
8544;0.482
8545;0.482
8556;0.482
8557;0.482
8558;0.963
8559;0.963
8560;0.963
8561;0.963
8562;1.445
8563;1.445
8564;0.963
8565;0.963
8566;0.482
8567;0.482
8568;0.482
8569;0.482
8573;0.482
8574;0.482
8575;0.963
8576;1.445
8577;1.445
8578;1.445
8579;1.445
8580;1.445
8581;0.963
8582;0.963
8583;0.482
8598;0.963
8599;0.963
8600;0.963
8601;0.963
8602;0.963
8603;1.445
8604;1.927
8605;1.927
8606;14.452
8607;14.452
8608;15.416
8609;15.416
8610;15.416
8611;15.416
8612;16.379
8613;16.379
8614;2.409
8615;2.409
8616;1.445
8617;0.963
8618;1.927
8619;2.409
8620;2.409
8621;1.927
8622;1.927
8623;1.927
8624;3.372
8625;3.854
8626;3.854
8627;2.89
8628;2.89
8629;2.89
8630;2.89
8631;2.89
8632;2.409
8633;1.927
8634;0.963
8635;0.963
8636;0.963
8647;0.482
8648;0.963
8649;0.963
8650;0.963
8651;0.963
8652;0.963
8653;0.963
8654;0.963
8655;0.482
8660;0.482
8661;0.482
8662;0.482
8663;0.482
8664;0.482
8665;0.482
8666;0.482
8667;0.482
8669;0.482
8670;0.963
8671;1.445
8672;1.445
8673;1.445
8674;1.927
8675;2.409
8676;2.89
8677;2.89
8678;2.409
8679;2.89
8680;2.89
8681;2.89
8682;2.409
8683;1.927
8684;1.445
8685;0.963
8686;0.963
8702;0.482
8703;0.482
8704;0.482
8705;0.482
8706;0.482
8707;0.482
8708;0.963
8709;0.963
8710;0.482
8711;0.482
8712;0.482
8713;0.482
8714;0.482
8715;0.482
8746;0.482
8747;0.482
8748;0.482
8749;0.482
8750;0.482
8751;0.482
8752;0.482
8753;0.482
8762;0.963
8763;0.963
8764;1.445
8765;1.445
8766;1.445
8767;1.927
8768;1.927
8769;1.927
8770;0.963
8771;0.963
8772;0.482
8773;0.482
8774;0.482
8791;0.482
8792;0.963
8793;0.963
8794;0.963
8795;0.963
8796;0.963
8797;0.963
8798;0.963
8799;0.482
8800;0.482
8808;0.482
8809;0.482
8810;0.482
8811;0.482
8812;0.482
8813;0.482
8814;0.482
8815;0.482
893;0.963
8837;0.482
8838;0.482
8839;0.482
8840;0.482
894;0.963
8841;0.482
8842;0.482
8843;0.482
8844;0.482
8845;0.482
8846;0.482
8847;0.482
895;0.963
896;0.963
8868;0.482
8869;0.482
8870;0.482
897;0.963
8871;0.482
8872;0.482
8873;0.482
8874;0.482
8875;0.482
898;0.963
899;0.963
900;0.963
8906;0.482
8907;0.482
8908;0.482
8909;0.963
8910;1.927
8911;2.409
8912;2.409
8913;2.409
8914;1.927
8915;1.927
8916;1.927
8917;1.445
8918;0.963
8925;0.482
8926;0.482
8927;0.482
8928;0.482
8929;0.963
8930;0.963
8931;0.963
8932;0.963
8933;0.482
8934;0.482
8935;0.482
8936;0.482
8948;0.482
8949;0.482
8950;0.482
8951;0.482
8952;0.482
8953;0.482
8954;0.482
8955;0.482
8976;0.482
8977;0.482
8978;0.482
8979;0.482
8980;0.482
8981;0.482
8982;0.963
8983;0.963
8984;0.482
8985;0.482
8986;0.482
8987;0.482
8988;0.482
8989;0.482
8992;0.482
8993;0.482
8994;0.482
8995;0.482
9001;0.482
9002;0.482
9003;0.482
9004;0.482
9005;0.482
9006;0.482
9007;0.482
9008;0.482
9009;0.482
9010;0.482
9021;0.963
9022;0.963
9023;3.372
9024;4.336
9025;4.817
9026;4.817
9027;5.781
9028;5.781
9029;5.781
9030;5.299
9031;3.854
9032;3.372
9033;3.372
9034;3.854
9035;3.372
9036;2.89
9037;2.409
9038;2.409
9039;1.927
9040;0.963
9041;0.963
9042;0.482
9043;0.482
9044;0.482
9051;0.482
9052;0.963
9053;1.445
9054;2.409
9055;2.409
9056;2.409
9057;2.409
9058;1.927
9059;1.445
9060;0.963
9061;0.482
9065;0.482
9066;0.482
9067;0.482
9068;0.482
9069;0.482
9070;0.482
9071;0.482
9072;0.482
9090;0.482
9091;0.482
9092;0.482
9093;0.482
9094;0.482
9095;0.482
9096;0.482
9097;0.482
9098;0.482
9105;0.482
9106;0.482
9107;0.482
9108;0.482
9109;0.482
9110;0.482
9111;0.482
9112;0.482
9154;0.482
9155;0.482
9156;0.482
9157;0.482
9158;0.482
9159;0.963
9160;1.445
9161;1.445
9162;1.445
9163;1.445
9164;0.482
9165;1.445
9166;1.445
9167;1.445
9168;1.445
9169;0.963
9170;0.963
9171;0.963
9172;0.963
9176;0.482
9177;0.963
9178;0.963
9179;0.963
9180;0.963
9181;0.963
9182;0.963
9183;1.445
9184;0.963
9185;0.482
9186;0.482
9187;0.482
9188;0.482
9189;0.482
9190;0.482
9196;0.482
9197;0.482
9198;0.482
9199;0.482
9200;0.482
9253;0.963
9254;0.963
9255;0.963
9256;0.963
9257;0.482
9258;0.482
9259;0.482
9260;0.482
9270;0.482
9271;0.482
9272;0.482
9273;0.482
9274;0.482
9275;0.482
9276;0.482
9277;0.482
9281;0.482
9282;0.482
9283;0.482
9284;0.963
9285;0.963
9286;1.445
9287;1.445
9288;1.445
9289;1.445
9290;1.445
9291;0.963
9292;0.482
9293;0.482
9294;0.482
9295;0.482
9296;0.482
9302;0.963
9303;0.963
9304;0.963
9305;0.963
9306;0.963
9307;0.963
9308;1.445
9309;1.445
9310;0.482
9311;0.482
9312;0.482
9313;0.482
9314;0.963
9315;0.963
9316;1.445
9317;0.963
9318;0.963
9319;0.963
9320;0.963
9321;0.963
9322;0.482
9323;0.482
9335;0.482
9336;0.482
9337;0.482
9338;0.482
9339;0.482
9340;0.482
9341;0.482
9342;0.963
9343;1.445
9344;1.445
9345;1.445
9346;1.445
9347;1.927
9348;2.409
9349;2.409
9350;2.409
9351;1.445
21;0.963
9352;1.927
9353;1.927
9354;2.409
9355;1.927
9356;1.445
9357;1.445
9358;1.445
9359;0.963
9360;0.963
9361;0.963
9383;0.482
9384;0.482
9385;0.482
9386;0.482
9387;0.482
9397;0.482
9398;0.482
9399;0.482
9400;0.482
9401;0.482
9402;0.482
9403;0.482
9404;0.482
9453;0.482
9454;0.482
9455;0.482
9456;0.482
9457;0.963
9458;1.445
9459;1.445
9460;1.445
9461;0.963
9462;0.963
9463;0.963
9464;0.963
9465;0.963
9466;0.482
9470;0.482
9471;0.482
9472;0.482
9473;0.482
9474;0.963
9475;0.963
9476;0.963
9477;1.445
9478;1.445
9479;0.963
9480;1.445
958;0.963
9481;1.445
9482;0.963
9483;0.482
9484;0.482
9485;0.482
9486;0.482
9487;0.482
959;1.445
960;1.445
961;1.445
9513;0.482
9514;0.482
9515;0.963
9516;0.963
9517;0.963
9518;0.963
9519;1.445
9520;1.445
962;0.963
9521;0.963
9522;0.963
9523;0.482
9524;0.482
9525;0.482
9526;0.482
963;0.963
964;0.963
9541;0.963
9542;0.963
9543;0.963
9544;0.963
965;1.445
9555;0.482
9556;0.482
9557;0.963
9558;0.963
9559;0.482
9560;0.963
966;0.963
9561;0.963
9562;0.963
9563;1.445
9564;1.445
9565;1.445
9566;0.963
9567;0.963
9568;0.482
9569;0.482
9570;0.482
967;0.482
9579;5.299
9580;5.781
968;0.482
9581;5.781
9582;5.781
9583;6.263
9584;7.226
9585;7.226
9586;7.226
9587;2.409
9588;2.409
9589;2.409
9590;2.409
969;0.482
9591;2.89
9592;1.445
9593;1.445
9594;1.445
9595;1.445
9596;0.482
9597;0.482
9598;0.482
970;0.482
9604;0.482
9605;0.482
9606;0.482
9607;0.482
9608;0.482
9609;0.963
9610;1.445
971;0.482
9611;1.445
9612;0.963
9613;0.963
9614;0.963
9615;1.445
9616;1.445
9617;1.927
9618;1.445
9619;1.927
9620;2.409
972;0.482
9621;4.817
9622;6.263
9623;5.781
9624;5.781
9625;5.299
9626;4.336
9627;3.854
9628;3.854
9629;1.445
9634;0.482
9635;0.482
9636;0.482
9637;0.482
9638;0.482
9639;0.482
9640;0.482
974;0.482
9641;0.482
975;0.482
976;0.482
977;0.482
978;0.482
9682;0.482
9683;0.482
9684;0.482
9685;0.482
